time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
6,item_002,Doohickey C,buyer_t6_006,seller_t6_006,True,108.0,accepted,4,111.58,78.5,3.5799999999999983,29.5
6,item_002,Doohickey C,buyer_t6_001,seller_t6_000,True,99.5,accepted,8,148.06,61.53,48.56,37.97
6,item_003,Thingamajig D,buyer_t6_000,seller_t6_002,True,98.0,accepted,5,181.63,85.35,83.63,12.650000000000006
6,item_001,Gadget B,buyer_t6_004,seller_t6_005,True,89.5,accepted,6,111.95,49.82,22.450000000000003,39.68
6,item_001,Gadget B,buyer_t6_003,seller_t6_004,True,90.0,accepted,5,128.62,42.57,38.620000000000005,47.43
7,item_001,Gadget B,buyer_t7_007,seller_t7_002,True,91.3,accepted,10,162.36,45.4,71.06000000000002,45.9
7,item_003,Thingamajig D,buyer_t7_002,seller_t7_003,False,,timeout,10,111.1,51.8,0.0,0.0
7,item_001,Gadget B,buyer_t7_006,seller_t7_005,True,88.0,accepted,6,132.77,70.71,44.77000000000001,17.290000000000006
7,item_003,Thingamajig D,buyer_t7_001,seller_t7_000,True,101.5,accepted,10,172.2,64.48,70.69999999999999,37.019999999999996
7,item_002,Doohickey C,buyer_t7_004,seller_t7_006,False,,timeout,10,120.7,62.73,0.0,0.0
7,item_002,Doohickey C,buyer_t7_003,seller_t7_004,True,110.0,accepted,6,164.71,59.58,54.71000000000001,50.42
7,item_003,Thingamajig D,buyer_t7_000,seller_t7_001,True,101.5,accepted,6,125.09,61.21,23.590000000000003,40.29
7,item_003,Thingamajig D,buyer_t7_005,seller_t7_007,True,99.0,accepted,6,175.59,79.93,76.59,19.069999999999993
