time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
7,item_000,Widget A,buyer_t7_008,seller_t7_004,True,73.5,accepted,6,129.17,62.73,55.66999999999999,10.770000000000003
7,item_000,Widget A,buyer_t7_005,seller_t7_003,True,86.75,accepted,7,155.59,70.71,68.84,16.040000000000006
7,item_003,Thingamajig D,buyer_t7_006,seller_t7_006,True,88.75,accepted,6,112.77,88.64,24.019999999999996,0.10999999999999943
8,item_004,Gizmo E,buyer_t8_006,seller_t8_007,False,,rejected,2,142.19,78.76,0.0,0.0
8,item_001,Gadget B,buyer_t8_009,seller_t8_000,True,72.33,accepted,9,132.08,72.33,59.750000000000014,0.0
8,item_004,Gizmo E,buyer_t8_007,seller_t8_003,True,61.5,accepted,8,112.95,44.45,51.45,17.049999999999997
8,item_001,Gadget B,buyer_t8_002,seller_t8_006,True,71.0,accepted,6,140.46,65.18,69.46000000000001,5.819999999999993
8,item_000,Widget A,buyer_t8_001,seller_t8_001,True,77.35,accepted,9,156.32,77.31,78.97,0.03999999999999204
8,item_004,Gizmo E,buyer_t8_008,seller_t8_005,True,68.0,accepted,5,128.95,67.61,60.94999999999999,0.39000000000000057
8,item_002,Doohickey C,buyer_t8_003,seller_t8_008,True,44.5,accepted,5,168.59,43.28,124.09,1.2199999999999989
8,item_002,Doohickey C,buyer_t8_004,seller_t8_002,False,,rejected,2,148.99,57.6,0.0,0.0
8,item_004,Gizmo E,buyer_t8_005,seller_t8_004,False,,rejected,2,127.32,89.6,0.0,0.0
8,item_003,Thingamajig D,buyer_t8_000,seller_t8_009,True,71.75,accepted,9,135.43,65.05,63.68000000000001,6.700000000000003
9,item_002,Doohickey C,buyer_t9_001,seller_t9_006,True,112.0,accepted,9,164.7,62.7,52.69999999999999,49.3
9,item_004,Gizmo E,buyer_t9_006,seller_t9_000,True,77.9,accepted,10,148.33,71.87,70.43,6.030000000000001
9,item_001,Gadget B,buyer_t9_000,seller_t9_001,True,68.5,accepted,6,96.97,46.44,28.47,22.060000000000002
9,item_002,Doohickey C,buyer_t9_007,seller_t9_009,False,,rejected,10,133.55,69.15,0.0,0.0
9,item_000,Widget A,buyer_t9_002,seller_t9_008,True,65.5,accepted,6,141.27,65.26,75.77000000000001,0.23999999999999488
9,item_002,Doohickey C,buyer_t9_008,seller_t9_004,True,111.5,accepted,6,167.45,50.64,55.94999999999999,60.86
9,item_000,Widget A,buyer_t9_005,seller_t9_005,False,,timeout,10,104.41,70.29,0.0,0.0
9,item_004,Gizmo E,buyer_t9_003,seller_t9_007,False,,rejected,8,137.81,73.51,0.0,0.0
9,item_004,Gizmo E,buyer_t9_004,seller_t9_003,True,58.9,accepted,10,137.67,51.07,78.76999999999998,7.829999999999998
9,item_003,Thingamajig D,buyer_t9_009,seller_t9_002,True,61.5,accepted,10,148.87,58.27,87.37,3.229999999999997
