time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
25,item_000,Widget A,buyer_t25_006,seller_t25_008,True,114.19,accepted,8,127.4,104.56,13.210000000000008,9.629999999999995
25,item_003,Thingamajig D,buyer_t25_008,seller_t25_003,True,113.38,accepted,3,143.21,99.46,29.830000000000013,13.920000000000002
25,item_002,Doohickey C,buyer_t25_009,seller_t25_013,False,,rejected,3,86.62,74.51,0.0,0.0
25,item_001,Gadget B,buyer_t25_000,seller_t25_000,False,,rejected,3,110.94,115.57,0.0,0.0
25,item_001,Gadget B,buyer_t25_010,seller_t25_012,True,78.36,accepted,3,82.64,68.74,4.280000000000001,9.620000000000005
25,item_001,Gadget B,buyer_t25_014,seller_t25_007,False,,rejected,3,144.67,112.57,0.0,0.0
25,item_004,Gizmo E,buyer_t25_003,seller_t25_002,True,85.25,accepted,3,140.09,73.49,54.84,11.760000000000005
26,item_004,Gizmo E,buyer_t26_004,seller_t26_014,False,,rejected,3,82.0,107.36,0.0,0.0
26,item_001,Gadget B,buyer_t26_006,seller_t26_012,True,92.68,accepted,3,120.09,62.62,27.409999999999997,30.06000000000001
26,item_003,Thingamajig D,buyer_t26_014,seller_t26_009,True,125.42,accepted,3,134.66,106.29,9.239999999999995,19.129999999999995
26,item_002,Doohickey C,buyer_t26_012,seller_t26_011,False,,rejected,3,115.08,95.57,0.0,0.0
26,item_001,Gadget B,buyer_t26_003,seller_t26_013,True,117.19,accepted,3,133.91,88.78,16.72,28.409999999999997
26,item_000,Widget A,buyer_t26_000,seller_t26_002,True,66.75,accepted,2,133.49,51.97,66.74000000000001,14.780000000000001
26,item_004,Gizmo E,buyer_t26_013,seller_t26_004,True,65.63,accepted,3,95.14,56.58,29.510000000000005,9.049999999999997
26,item_000,Widget A,buyer_t26_002,seller_t26_003,True,92.97,accepted,3,135.73,75.88,42.75999999999999,17.090000000000003
26,item_004,Gizmo E,buyer_t26_011,seller_t26_008,True,76.35,accepted,3,90.67,53.77,14.320000000000007,22.57999999999999
26,item_000,Widget A,buyer_t26_009,seller_t26_005,True,56.7,accepted,2,132.4,54.96,75.7,1.740000000000002
26,item_003,Thingamajig D,buyer_t26_007,seller_t26_001,False,,rejected,3,118.85,118.87,0.0,0.0
26,item_001,Gadget B,buyer_t26_001,seller_t26_007,True,112.82,accepted,3,140.34,90.98,27.52000000000001,21.83999999999999
26,item_004,Gizmo E,buyer_t26_008,seller_t26_000,False,,rejected,3,128.44,115.79,0.0,0.0
26,item_002,Doohickey C,buyer_t26_010,seller_t26_010,False,,rejected,3,94.08,92.94,0.0,0.0
26,item_004,Gizmo E,buyer_t26_005,seller_t26_006,True,85.19,accepted,3,101.55,68.7,16.36,16.489999999999995
27,item_002,Doohickey C,buyer_t27_012,seller_t27_008,False,,rejected,3,83.52,77.7,0.0,0.0
27,item_001,Gadget B,buyer_t27_004,seller_t27_012,True,71.59,accepted,3,94.8,58.68,23.209999999999994,12.910000000000004
27,item_004,Gizmo E,buyer_t27_003,seller_t27_011,False,,rejected,3,83.79,115.82,0.0,0.0
27,item_000,Widget A,buyer_t27_002,seller_t27_009,True,108.79,accepted,3,132.89,90.66,24.09999999999998,18.13000000000001
27,item_004,Gizmo E,buyer_t27_014,seller_t27_003,False,,rejected,3,147.19,111.55,0.0,0.0
27,item_002,Doohickey C,buyer_t27_007,seller_t27_002,True,69.44,accepted,2,138.89,59.75,69.44999999999999,9.689999999999998
