time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
3,item_001,Gadget B,buyer_t3_000,seller_t3_006,False,,rejected,7,156.27,43.09,0.0,0.0
3,item_002,Doohickey C,buyer_t3_002,seller_t3_001,True,121.75,accepted,9,160.9,86.27,39.150000000000006,35.480000000000004
3,item_001,Gadget B,buyer_t3_003,seller_t3_007,True,170.0,accepted,8,172.77,68.7,2.7700000000000102,101.3
3,item_003,Thingamajig D,buyer_t3_005,seller_t3_000,False,,rejected,5,155.97,74.63,0.0,0.0
4,item_000,Widget A,buyer_t4_007,seller_t4_004,True,144.5,accepted,10,178.99,52.84,34.49000000000001,91.66
4,item_001,Gadget B,buyer_t4_005,seller_t4_003,True,121.66,accepted,10,147.05,71.16,25.390000000000015,50.5
4,item_000,Widget A,buyer_t4_003,seller_t4_005,True,150.0,accepted,5,150.73,64.99,0.7299999999999898,85.01
4,item_002,Doohickey C,buyer_t4_004,seller_t4_002,True,111.5,accepted,6,165.6,88.91,54.099999999999994,22.590000000000003
4,item_004,Gizmo E,buyer_t4_000,seller_t4_001,True,121.9,accepted,6,121.93,88.15,0.030000000000001137,33.75
4,item_002,Doohickey C,buyer_t4_002,seller_t4_007,True,118.5,accepted,10,118.55,42.91,0.04999999999999716,75.59
4,item_001,Gadget B,buyer_t4_006,seller_t4_000,False,,rejected,3,161.07,74.81,0.0,0.0
4,item_002,Doohickey C,buyer_t4_001,seller_t4_006,True,129.75,accepted,8,129.76,66.78,0.009999999999990905,62.97
5,item_002,Doohickey C,buyer_t5_005,seller_t5_000,True,119.75,accepted,9,177.96,73.31,58.21000000000001,46.44
5,item_002,Doohickey C,buyer_t5_003,seller_t5_003,True,130.0,accepted,5,134.38,89.31,4.3799999999999955,40.69
5,item_001,Gadget B,buyer_t5_006,seller_t5_002,True,161.65,accepted,9,176.46,64.75,14.810000000000002,96.9
5,item_002,Doohickey C,buyer_t5_002,seller_t5_007,True,114.5,accepted,8,174.06,80.74,59.56,33.760000000000005
5,item_002,Doohickey C,buyer_t5_001,seller_t5_004,True,122.0,accepted,9,160.82,50.51,38.81999999999999,71.49000000000001
5,item_002,Doohickey C,buyer_t5_007,seller_t5_006,True,122.6,accepted,6,122.85,58.54,0.25,64.06
5,item_001,Gadget B,buyer_t5_004,seller_t5_005,True,113.5,accepted,10,113.55,54.15,0.04999999999999716,59.35
5,item_004,Gizmo E,buyer_t5_000,seller_t5_001,False,,rejected,5,115.78,54.01,0.0,0.0
6,item_002,Doohickey C,buyer_t6_002,seller_t6_005,True,114.27,accepted,10,114.27,71.07,0.0,43.2
6,item_002,Doohickey C,buyer_t6_006,seller_t6_003,True,128.5,accepted,8,129.13,71.1,0.6299999999999955,57.400000000000006
6,item_001,Gadget B,buyer_t6_000,seller_t6_001,True,162.0,accepted,6,186.64,56.67,24.639999999999986,105.33
6,item_004,Gizmo E,buyer_t6_004,seller_t6_002,True,139.0,accepted,10,159.01,56.3,20.00999999999999,82.7
6,item_003,Thingamajig D,buyer_t6_001,seller_t6_004,False,,rejected,5,182.15,76.92,0.0,0.0
6,item_000,Widget A,buyer_t6_003,seller_t6_006,True,163.21,accepted,10,181.08,71.17,17.870000000000005,92.04
6,item_002,Doohickey C,buyer_t6_005,seller_t6_007,True,117.5,accepted,6,168.48,76.88,50.97999999999999,40.620000000000005
6,item_002,Doohickey C,buyer_t6_007,seller_t6_000,True,119.0,accepted,7,169.4,57.39,50.400000000000006,61.61
7,item_002,Doohickey C,buyer_t7_004,seller_t7_000,True,119.5,accepted,10,138.98,63.52,19.47999999999999,55.98
7,item_002,Doohickey C,buyer_t7_001,seller_t7_005,True,132.0,accepted,5,171.47,51.91,39.47,80.09
7,item_001,Gadget B,buyer_t7_002,seller_t7_007,False,,rejected,5,189.71,75.88,0.0,0.0
7,item_003,Thingamajig D,buyer_t7_000,seller_t7_001,True,120.0,accepted,6,120.09,43.12,0.09000000000000341,76.88
7,item_004,Gizmo E,buyer_t7_005,seller_t7_004,False,,timeout,10,188.24,65.44,0.0,0.0
7,item_001,Gadget B,buyer_t7_003,seller_t7_003,False,,rejected,3,116.08,80.43,0.0,0.0
7,item_004,Gizmo E,buyer_t7_006,seller_t7_006,False,,rejected,7,163.56,58.6,0.0,0.0
7,item_002,Doohickey C,buyer_t7_007,seller_t7_002,True,111.75,accepted,9,189.94,88.67,78.19,23.08
