time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
5,item_002,Doohickey C,buyer_t5_007,seller_t5_006,True,59.5,accepted,6,76.97,37.63,17.47,21.869999999999997
5,item_002,Doohickey C,buyer_t5_006,seller_t5_000,True,60.5,accepted,6,60.53,41.4,0.030000000000001137,19.1
5,item_002,Doohickey C,buyer_t5_000,seller_t5_002,False,,timeout,10,89.85,26.61,0.0,0.0
5,item_002,Doohickey C,buyer_t5_004,seller_t5_007,True,60.0,accepted,5,73.75,37.15,13.75,22.85
5,item_000,Widget A,buyer_t5_002,seller_t5_005,False,,timeout,10,141.27,53.4,0.0,0.0
5,item_003,Thingamajig D,buyer_t5_001,seller_t5_003,True,59.0,accepted,4,85.65,31.46,26.650000000000006,27.54
5,item_002,Doohickey C,buyer_t5_005,seller_t5_004,False,,timeout,10,63.68,49.57,0.0,0.0
5,item_000,Widget A,buyer_t5_003,seller_t5_001,True,89.95,accepted,10,109.6,80.66,19.64999999999999,9.290000000000006
6,item_003,Thingamajig D,buyer_t6_002,seller_t6_003,True,57.5,accepted,4,84.9,26.55,27.400000000000006,30.95
6,item_004,Gizmo E,buyer_t6_005,seller_t6_007,False,,timeout,10,108.97,69.67,0.0,0.0
6,item_003,Thingamajig D,buyer_t6_007,seller_t6_001,True,59.9,accepted,6,61.21,30.88,1.3100000000000023,29.02
6,item_002,Doohickey C,buyer_t6_006,seller_t6_006,True,59.9,accepted,9,95.8,54.65,35.9,5.25
6,item_002,Doohickey C,buyer_t6_001,seller_t6_000,True,61.75,accepted,7,83.01,38.92,21.260000000000005,22.83
6,item_003,Thingamajig D,buyer_t6_000,seller_t6_002,False,,rejected,1,54.2,29.78,0.0,0.0
6,item_001,Gadget B,buyer_t6_004,seller_t6_005,True,39.0,accepted,5,54.41,19.82,15.409999999999997,19.18
6,item_001,Gadget B,buyer_t6_003,seller_t6_004,True,39.0,accepted,5,39.06,31.96,0.060000000000002274,7.039999999999999
7,item_001,Gadget B,buyer_t7_007,seller_t7_002,True,39.9,accepted,9,58.84,21.26,18.940000000000005,18.639999999999997
7,item_003,Thingamajig D,buyer_t7_002,seller_t7_003,True,53.5,accepted,6,67.12,18.75,13.620000000000005,34.75
7,item_001,Gadget B,buyer_t7_006,seller_t7_005,True,39.0,accepted,5,51.04,19.14,12.04,19.86
7,item_003,Thingamajig D,buyer_t7_001,seller_t7_000,True,61.88,accepted,9,89.67,18.99,27.79,42.89
7,item_002,Doohickey C,buyer_t7_004,seller_t7_006,True,61.75,accepted,8,73.88,32.58,12.129999999999995,29.17
7,item_002,Doohickey C,buyer_t7_003,seller_t7_004,True,59.75,accepted,6,67.21,28.91,7.459999999999994,30.84
7,item_003,Thingamajig D,buyer_t7_000,seller_t7_001,True,53.75,accepted,9,76.68,43.86,22.930000000000007,9.89
7,item_003,Thingamajig D,buyer_t7_005,seller_t7_007,True,53.5,accepted,6,71.6,42.92,18.099999999999994,10.579999999999998
